item_id,restaurant_id,item_name,category,raw_category,price,currency,description,variations,variation_min_price,variation_max_price,is_available
2049,150,Crispy Double Wrap Combo,Deals & Combos,Combos,1000.0,PKR,"Double the crispy chicken, with signature fries, and a Drink to quench your thirst. Nutritional Content per serving: 705 calories",1000,1000.0,1000.0,True
2050,150,Grilled Chicken Combo,Deals & Combos,Combos,1100.0,PKR,"Savor a gourmet burger with fries and a drink, a delectable choice for those seeking a sophisticated meal. Nutritional Content per serving: 684 calories",1100,1100.0,1100.0,True
2051,150,Nashville Double Wrap Combo,Deals & Combos,Combos,1040.0,PKR,"Double the Nashville chicken, with signature fries, and a Drink to quench your thirst. Nutritional Content per serving: 724 calories",1040,1040.0,1040.0,True
2052,150,Nashville Hot Sandwich Combo,Deals & Combos,Combos,1170.0,PKR,Satisfy your spicy cravings with our Nashville Hot Sandwich served with a side of fries and a refreshing drink. Nutritional Content per serving: 813 calories,1170,1170.0,1170.0,True
2053,150,Smash Beef Double Combo,Deals & Combos,Combos,1740.0,PKR,"Double the delight with two succulent beef patties, fries, and a Drink to quench your thirst. Nutritional Content per serving: 1231 calories",1740,1740.0,1740.0,True
2054,150,Smash Beef Single Combo,Deals & Combos,Combos,1240.0,PKR,"Dive into a juicy single patty burger, fries, and a Spud Cola, a classic combo done right. Nutritional Content per serving: 867 calories",1240,1240.0,1240.0,True
2055,150,The Rebel Sandwich Combo,Deals & Combos,Combos,1240.0,PKR,"Fiery crunch, creamy heat. Perfect with fries and Spud Cola for the ultimate comfort experience! Nutritional Content per serving: 842 calories",1240,1240.0,1240.0,True
2056,150,The ShotGun Combo,Deals & Combos,Combos,1040.0,PKR,"Enjoy a hearty burger, fries and refreshing Drink for the ultimate comfort food experience. Nutritional Content per serving: 826 calories",1040,1040.0,1040.0,True
2057,150,1 Pc Fried Chicken,Deals & Combos,Everyday Value Picks,270.0,PKR,OPTP's Southern Fried Chicken: A Taste that Truly Excites – Legendary Crisp Await! Nutritional Content per serving: Leg 277 calories,270,270.0,270.0,True
2058,150,2 Pcs Fried Chicken,Deals & Combos,Everyday Value Picks,490.0,PKR,Southern Fried Chicken: OPTP's Irresistible Delight – A Flavor Feast to Crave! Nutritional Content per serving: Leg 554 & Breast 690 calories,Leg: 490; Breast: 790,490.0,790.0,True
2059,150,Arabi & Iced Latte Short,Deals & Combos,Everyday Value Picks,680.0,PKR,"Yalla, take a bite! Enjoy the true Arabic taste with smooth, refreshing iced coffee infused with rich caramel flavour. Nutritional Content per serving: 549 calories",680,680.0,680.0,True
2060,150,Crispy Burger Combo,Deals & Combos,Everyday Value Picks,720.0,PKR,"Indulge in a golden-crispy chicken breast fillet burger layered with a bold, savory sauce, Combo with regular fries and a refreshing drink. Nutritional Content per serving: 619 calories",720,720.0,720.0,True
2061,150,Crispy Chicken Snack Wrap,Deals & Combos,Everyday Value Picks,350.0,PKR,"Golden crispy chicken, signature garlic mayo, and hand-cut fries — a classic flavor combo wrapped for on-the-go snacking. Nutritional Content per serving: 341 calories",350,350.0,350.0,True
2062,150,Crispy Duo Combo,Deals & Combos,Everyday Value Picks,750.0,PKR,"Savor a crispy chicken burger with 1 piece of golden fried chicken leg, served with a refreshing regular drink for the ultimate combo. Nutritional Content per serving: 859 calories",750,750.0,750.0,True
2063,150,Crispy Feast,Deals & Combos,Everyday Value Picks,1950.0,PKR,"Big flavor and value with 4 Crispy Chicken Burgers, 1 Large Hand-cut Fries, and a 1 Liter drink—perfect for sharing and crispy cravings. Nutritional Content per serving: 2530 calories",1950,1950.0,1950.0,True
2064,150,Cheddar Cheese,Beverages,Extras & Drinks,150.0,PKR,"Sauce Adventure Awaits: Try OPTP's Signature Dips, or Add Cheddar Cheese Dip Excellence to Your Feast! Nutritional Content per serving: 121 calories",150,150.0,150.0,True
2065,150,Coca-Cola - 1 Litre,Beverages,Extras & Drinks,299.0,PKR,Thirst Quenchers: 1 Litre Coke Selection – Perfect Refreshment for Your OPTP Flavor Adventure! Content per serving: 421 calories,299,299.0,299.0,True
2066,150,Coca-Cola Diet,Beverages,Extras & Drinks,190.0,PKR,Delight in Diet: 350ml Diet Coke – Your Flavorful Meal Companion from OPTP! Content per serving: 1 calories,190,190.0,190.0,True
2067,150,Garlic Mayo,Beverages,Extras & Drinks,100.0,PKR,Dive into Sauce World: Experience OPTP's Flavorful Sauces or Elevate Your Meal with Garlic Mayo Magic! Nutritional Content per serving: 160 calories,100,100.0,100.0,True
2068,150,Hot Garlic Mayo,Beverages,Extras & Drinks,100.0,PKR,"Sauce Sensation: OPTP's Flavorful Sauces Await, or Elevate Your Dish with Hot Garlic Mayo Wonder! Nutritional Content per serving: 165 calories",100,100.0,100.0,True
2069,150,Mineral Water,Beverages,Extras & Drinks,90.0,PKR,Hydration Essential: Opt for Mineral Water to Stay Fresh during Your OPTP Visit or On-the-Go!,90,90.0,90.0,True
2070,150,Sprite,Beverages,Extras & Drinks,190.0,PKR,Sprite Spark: 350ml Sprite – Fizz Up Your OPTP Culinary Journey with a Splash of Refreshment! Content per serving: 137 calories,190,190.0,190.0,True
2071,150,Sprite - 1 Litre,Beverages,Extras & Drinks,299.0,PKR,Sprite Spark: 1 Litre Sprite – Fizz Up Your OPTP Culinary Journey with a Splash of Refreshment! Content per serving: 390 calories,299,299.0,299.0,True
2072,150,Spud Cola,Beverages,Extras & Drinks,190.0,PKR,Cola Rush: 250 ml Spud - Ignite Your Taste Buds with the Ultimate Cola Fizz! Content per serving: 126 calories,190,190.0,190.0,True
2073,150,Toasted Bun,Beverages,Extras & Drinks,90.0,PKR,Experience the crisp of OPTP's Toasted bun with Garlic Mayo Magic! Nutritional Content per serving: 238 calories,90,90.0,90.0,True
2074,150,Arabi Duo,Other,Family Meals,1370.0,PKR,Experience the true Arabic taste — 2 Al-Arabi Single and Large Garlic Mayo Fries – Unleash the Flavor Fiesta! Nutritional Content per serving: 1110 calories,1370,1370.0,1370.0,True
2075,150,Loaded Feast,Other,Family Meals,4090.0,PKR,"A loaded Delight: 2 Chicken Fillet Sandwiches & Smash Beef Burgers, Large Loaded Bomber Fries and 1 Liter Drink – Family Flavor Extravaganza! Nutritional Content per serving: 3518 calories",4090,4090.0,4090.0,True
2076,150,ShotGun Treat,Other,Family Meals,3090.0,PKR,Unleash Burger Bliss with ShotGun Burgers – Perfect for Shared Delights! Nutritional Content per serving: 3066 calories,3090,3090.0,3090.0,True
2077,150,10 Pcs Crispy Nuggets & Fries,Wings & Fried,Fingers & Nuggets,1090.0,PKR,Crispy Nuggets Bliss: 10 Pcs with OPTP's World-Famous Sauces – Crisp Up Your Day! Nutritional Content per serving: 774 calories,Crispy: 1090; Garlic Mayo: 1190; Hot Garlic Mayo: 1190,1090.0,1190.0,True
2078,150,5 Pcs Crispy Nuggets & Fries,Wings & Fried,Fingers & Nuggets,690.0,PKR,Crispy Nuggets Bliss: 5 Pcs with OPTP's World-Famous Sauces – Crisp Up Your Day! Nutritional Content per serving: 557 calories,Crispy: 690; Garlic Mayo: 790; Hot Garlic Mayo: 790,690.0,790.0,True
2079,150,Crispy Chicken Fingers,Wings & Fried,Fingers & Nuggets,790.0,PKR,"Experience exceptional 3 Chicken Fingers in Signature Southern Fried Flavor, Paired with Toasted Half Bun. Nutritional Content per serving: 597 calories",790,790.0,790.0,True
2080,150,Crispy Fingers Meal,Wings & Fried,Fingers & Nuggets,990.0,PKR,"Southern Fried Elegance: 3 Chicken Fingers, Toasted Half Bun, Fries, and Legendary Garlic Mayo! Nutritional Content per serving: 978 calories",990,990.0,990.0,True
2081,150,Nashville Chicken Fingers,Wings & Fried,Fingers & Nuggets,840.0,PKR,"Nashville Flair Delight: 3 Chicken Fingers in Signature Flavor, Paired with Toasted Half Bun Temptation! Nutritional Content per serving: 675 calories",840,840.0,840.0,True
2082,150,Nashville Fingers Meal,Wings & Fried,Fingers & Nuggets,1150.0,PKR,"Taste Ignition: 3 Nashville Chicken Fingers, Toasted Half Bun, Fries, Garlic Mayo, Pickles, and Coleslaw Sensation! Nutritional Content per serving: 1058 calories",1150,1150.0,1150.0,True
2083,150,4 Pcs Box,Meat Mains,Fried Chicken,980.0,PKR,Crave the Ultimate: Southern Fried Chicken Box – 4 Pieces of Crispiness! Nutritional Content per serving: Leg 1108 & Leg + Breast 1244 calories,Leg: 980; Leg & Breast: 1280,980.0,1280.0,True
2084,150,8 Pcs Bucket,Meat Mains,Fried Chicken,1950.0,PKR,Elevate Senses: Southern Fried Chicken Bucket – 8 Pieces of Tantalizing Perfection! Nutritional Content per serving: Leg 2216 & Leg + Breast 2488 calories,Leg: 1950; Leg & Breast: 2560,1950.0,2560.0,True
2085,150,Cheddar Cheese Fries,Sides & Appetizers,Handcut Fries,540.0,PKR,Cheddar Cheese-Coated Hand-Cut Real Potatoes Await! Nutritional Content per serving: Original 423 & Large 570 calories,Original: 540; Large: 640,540.0,640.0,True
2086,150,Garlic Mayo Fries,Sides & Appetizers,Handcut Fries,490.0,PKR,Dive into Garlic Mayo Glory with Hand-Cut Real Potatoes! Nutritional Content per serving: Original 417 & Large 508 calories,Original: 490; Large: 590,490.0,590.0,True
2087,150,Hot Garlic Mayo Fries,Sides & Appetizers,Handcut Fries,490.0,PKR,Turn on the Heat with Hot Garlic Mayo Splendor on Hand-Cut Real Potatoes! Nutritional Content per serving: Original 387  & Large 517 calories,Original: 490; Large: 590,490.0,590.0,True
2088,150,Masala Fries,Sides & Appetizers,Handcut Fries,390.0,PKR,Hand-Cut Real Potatoes Dressed in Signature Masala Seasoning! Nutritional Content per serving: Original 223  & Large 329 calories,Original: 390; Large: 490,390.0,490.0,True
2089,150,Plain Fries,Sides & Appetizers,Handcut Fries,390.0,PKR,Discover the Crown Jewel of Hand-Cut Fries: Your Portion of Real Potato Perfection! Nutritional Content per serving: Original 222  & Large 328 calories,Original: 390; Large: 490,390.0,490.0,True
2090,150,Kids Burger,Other,Kids,350.0,PKR,A soft bun packed with chicken & our signature garlic mayo — perfectly sized for little appetites.,350,350.0,350.0,True
2091,150,Kids Meal,Other,Kids,550.0,PKR,"The perfect kids combo with a Kids Burger, Regular Fries, and a Slice Juice for a fun and tasty mealtime treat.",550,550.0,550.0,True
2092,150,Loaded Bomber Fries (Junior),Sides & Appetizers,Loaded Fries,690.0,PKR,"Chicken chunks, rich hot garlic mayo, and a cheesy finish — loaded bold for the ultimate flavor hit. Nutritional Content per serving: 554 calories.",690,690.0,690.0,True
2093,150,Loaded Bomber Fries (Large),Sides & Appetizers,Loaded Fries,1050.0,PKR,"Unveiling the Ultimate Loaded Creation: Chicken Chunks, Hot Garlic Mayo, and Cheese Finale! Nutritional Content per serving: 691 calories.",1050,1050.0,1050.0,True
2094,150,Loaded Nashville Fries (Junior),Sides & Appetizers,Loaded Fries,750.0,PKR,"Fiery Nashville chicken, hot garlic mayo, coleslaw, pickles and cheese — a spicy, Nashville kick in every bite. Nutritional Content per serving: 713 calories.",750,750.0,750.0,True
2095,150,Loaded Nashville Fries (Large),Sides & Appetizers,Loaded Fries,1090.0,PKR,"Nashville Flavors Unite: Spicy Chicken flavored chicken, Coleslaw, and Hot Garlic Mayo Embraced Hand-Cut Fries! Nutritional Content per serving: 898 calories",1090,1090.0,1090.0,True
2096,150,Crispy Caesar Chicken Sando,Snacks,New Arrival,990.0,PKR,"Golden crispy chicken fillet layered with fresh iceberg lettuce, creamy Parmesan Caesar dressing, and melted cheese — all stacked in soft toasted brioche bread for a bold, creamy bite. Nutritional Content per serving: 461 calories",990,990.0,990.0,True
2097,150,Crispy Chicken Double Wrap,Snacks,New Arrival,550.0,PKR,"Double the crispy chicken, loaded with signature garlic mayo and hand-cut fries, all wrapped for a bigger, more satisfying bite.   Nutritional Content per serving: 458 calories",550,550.0,550.0,True
2098,150,Nashville Chicken Double Wrap,Snacks,New Arrival,590.0,PKR,"Double Nashville chicken strips, hot garlic sauce, pickles, and coleslaw wrapped together for a fiery, crunchy, flavour-packed bite.  Nutritional Content per serving: 477 calories",590,590.0,590.0,True
2099,150,Chicken Caesar Salad,Salads,Salads,850.0,PKR,"Fresh iceberg lettuce topped with juicy grilled chicken, cheddar cheese cubes, crunchy croutons, and rich Caesar dressing — a flavorful salad that’s light, satisfying, and packed with bold taste. Nutritional Content per serving: 391 calories",850,850.0,850.0,True
2100,150,Chopped Beef & Cheese Sando,Other,Sandos,890.0,PKR,"Juicy chopped beef, grilled onions, melted cheese, and creamy sauce — all stacked in soft toasted brioche bread for a rich, savory bite. Nutritional Content per serving: 568 calories",890,890.0,890.0,True
2101,150,Nashville Chicken Snack Wrap,Shawarma & Wraps,Wraps,390.0,PKR,"A fiery, tangy, crunchy bite that hits all the right notes with Nashville chicken, topped with Hot Garlic Sauce, pickles, and coleslaw. Nutritional Content per serving: 360 calories",390,390.0,390.0,True
2102,151,Azaadi Deal,Deals & Combos,Azaadi Deals,1099.0,PKR,"Enjoy a delicious medium classic pizza with your choice of toppings, the perfect choice for any pizza lover!",,,,True
2103,151,Bundle Deal Large,Deals & Combos,Azaadi Deals,2400.0,PKR,"Large Pizza, 1.5 L drink and 4 pcs Cheesy Garlic Bread",,,,True
2104,151,Bundle Deal Medium,Deals & Combos,Azaadi Deals,1600.0,PKR,"Medium Pizza, Two  350 ml drinks and 2 Cheesy Garlic Bread",,,,True
2105,151,Cheese Garlic Bread,Sides & Appetizers,Bit On The Side,400.0,PKR,Cheese Garlic Bread.,Cheese Garlic Bread 2 Pcs: 400.0; Cheese Garlic Bread 6 Pcs: 600.0; Cheese Garlic Bread 4 Pcs: 500.0,2.0,600.0,True
2106,151,Cheese Sticks,Sides & Appetizers,Bit On The Side,650.0,PKR,Made from Our Freshly Knead Dough Topped with 100% Mozzarella Cheese. Served with Ranch Sauce Dip or Thai Sweet Chili,,,,True
2107,151,Garlic Bread,Sides & Appetizers,Bit On The Side,300.0,PKR,Plain Garlic Bread,Garlic Bread 2 Pcs: 300.0; Garlic Bread 6 Pcs: 500.0; Garlic Bread 4 Pcs: 399.0,2.0,500.0,True
2108,151,Jalapeno Fries,Sides & Appetizers,Bit On The Side,450.0,PKR,Jalapeno Fries.,,,,True
2109,151,Jalapeno Ranch Fries,Sides & Appetizers,Bit On The Side,450.0,PKR,Fries Jalapeno Ranch,,,,True
2110,151,Loaded Chipotle Ranch Fries,Sides & Appetizers,Bit On The Side,900.0,PKR,Loaded Chipotle Ranch Fries.,,,,True
2111,151,Loaded Creamy Ranch Fries,Sides & Appetizers,Bit On The Side,900.0,PKR,Loaded Creamy Ranch Fries.,,,,True
2112,151,Plain Fries,Sides & Appetizers,Bit On The Side,450.0,PKR,Plain Fries.,,,,True
2113,151,Spicy Chicken Ranch Rolls,Sides & Appetizers,Bit On The Side,600.0,PKR,Chicken Ranch Rolls,,,,True
2114,151,Spicy Chicken Rolls,Sides & Appetizers,Bit On The Side,600.0,PKR,"6 Pieces of Fresh Dough, Rolled and Baked with Spicy Chicken, Jalapenos, Ranch Sauce & Mozzarella. Comes with one Ranch Sauce Dip",,,,True
2115,151,Cheese,Pizza,Classic Pizza,650.0,PKR,Cheese & pizza sauce base,Small Pizza: 650.0; Medium Pizza: 1300.0; Small Pan: 650.0; Large Pizza: 1750.0; Medium Pan: 1300.0; Large Authentic Thin Crust: 1750.0; Large Pan: 1750.0; Medium Authentic Thin Crust: 1300.0; XL Pan: 2900.0; Large Kabab Crust: 2150.0; Medium Kabab Crust: 1600.0; XL Pizza: 2900.0,650.0,2900.0,True
2116,151,Garden Special,Pizza,Classic Pizza,650.0,PKR,"Green peppers, mushrooms, onions, tomatoes, black olives, italian seasonings on a pizza sauce base",Small Pizza Original Crust: 650.0; Medium Pizza Original Crust: 1300.0; Small Pan: 650.0; Large Pizza Original Crust: 1750.0; Medium Pan: 1300.0; Medium Pizza Authentic Thin Crust: 1300.0; Large Pan: 1750.0; Large Authentic Thin Crust: 1750.0; XL Pan: 2900.0; Medium Kabab Crust: 1600.0; Large Kabab Crust: 2150.0; XL Pizza: 2900.0,650.0,2900.0,True
2117,151,Hot Chipotle,Pizza,Classic Pizza,650.0,PKR,"Spicy Chicken, Onions, Green Peppers, Hot Chipotle drizzle on cheese mayo base",Small Pizza Original Crust: 650.0; Medium Pizza Original Crust: 1300.0; Small Pan: 650.0; Large Pizza Original Crust: 1750.0; Medium Pan: 1300.0; Medium Pizza Authentic Thin Crust: 1300.0; Large Pan: 1750.0; Large Authentic Thin Crust: 1750.0; XL Pan: 2900.0; Medium Kabab Crust: 1600.0; Large Kabab Crust: 2150.0; XL Pizza: 2900.0,650.0,2900.0,True
2118,151,Hot Popper Passion,Pizza,Classic Pizza,650.0,PKR,"Slices tandoori chicken poppers, jalapenos, green peppers, onion, buffalo sauce drizzle on a ranch sauce base with red chili flakes sprinkle on top",Small Pizza Original Crust: 650.0; Medium Pizza Original Crust: 1300.0; Small Pan: 650.0; Large Pizza Original Crust: 1750.0; Medium Pan: 1300.0; Medium Pizza Authentic Thin Crust: 1300.0; Large Pan: 1750.0; Large Pizza Authentic Thin Crust: 1750.0; XL Pan: 2900.0; Medium Kabab Crust: 1600.0; Large Kabab Crust: 2150.0; XL Pizza: 2900.0,650.0,2900.0,True
2119,151,Smokey Tikka,Pizza,Classic Pizza,650.0,PKR,"Tikka topping, onions on Smokey tikka sauce base.",Small Pizza Original Crust: 650.0; Medium Pizza Original Crust: 1300.0; Small Pan: 650.0; Large Pizza Original Crust: 1750.0; Medium Pan: 1300.0; Medium Pizza Authentic Thin Crust: 1298.0; Large Pan: 1750.0; Large Authentic Thin Crust: 1750.0; XL Pan: 2900.0; Medium Kabab Crust: 1600.0; Large Kabab Crust: 2150.0; XL Pizza: 2900.0,650.0,2900.0,True
2120,151,Spicy Buffalo Ranch,Pizza,Classic Pizza,650.0,PKR,"Sliced chicken poppers, green peppers, onion, mushrooms, tomatoes, ranch drizzle on a buffalo sauce base",Small Pizza Original Crust: 650.0; Medium Pizza Original Crust: 1300.0; Small Pan: 650.0; Large Pizza Original Crust: 1750.0; Medium Pan: 1300.0; Medium Pizza Authentic Thin Crust: 1300.0; Large Pan: 1750.0; Large Authentic Thin Crust: 1750.0; XL Pan: 2900.0; Medium Kabab Crust: 1600.0; Large Kabab Crust: 2150.0; XL Pizza: 2900.0,650.0,2900.0,True
2121,151,Tandoori Chicken,Pizza,Classic Pizza,650.0,PKR,"Spicy chicken, green chillies, green peppers, onions on a tandoori pizza sauce base",Small Pizza Original Crust: 650.0; Medium Pizza Original Crust: 1300.0; Small Pan: 650.0; Large Pizza Original Crust: 1750.0; Medium Pan: 1300.0; Medium Pizza Authentic Thin Crust: 1300.0; Large Pan: 1750.0; Large Authentic Thin Crust: 1750.0; XL Pan: 2900.0; Medium Kabab Crust: 1600.0; Large Kabab Crust: 2150.0; XL Pizza: 2900.0,650.0,2900.0,True
2122,151,Combo Platter,Deals & Combos,Combo Platter,1200.0,PKR,"6 Pieces Poppers, 6 Pieces Wings, Potato Wedges & 2 Dips",,,,True
2123,151,Create Your Own Pizza,Pizza,Create Your Own Pizza,499.0,PKR,Create Your Own Pizza,Small Pizza: 499.0; Medium Pizza: 1399.0; Large Pizza: 1699.0,499.0,1699.0,True
2124,151,Banana Hazelnut Chocolate Rolls,Desserts,Desserts,400.0,PKR,"6 Pieces - Ultimate combination of banana, crunchy hazelnut, and chocolate in a roll",,,,True
2125,151,Choco Lava Cake,Desserts,Desserts,400.0,PKR,Choco Lava Cake.,,,,True
2126,151,BBQ Sauce,Add-ons & Condiments,Dips,100.0,PKR,"Single serving - Includes vinegar, tomato paste, or mayonnaise (or a combination) as a base, as well as liquid smoke, onion powder, spices such as mustard and black pepper, and sweeteners such as sugar",,,,True
2127,151,Buffalo Sauce,Add-ons & Condiments,Dips,100.0,PKR,"Single serving  - Hot sauce, vinegar, Worcestershire sauce and butter. That butter smooths out all the flavors and creates the rich flavors",,,,True
2128,151,Peri Peri Sauce,Add-ons & Condiments,Dips,100.0,PKR,Peri Peri Sauce.,,,,True
2129,151,Ranch Sauce,Add-ons & Condiments,Dips,100.0,PKR,"Single serving - Combination of creaminess and herbaceousness, plus a long pull of allium (onion and garlic) and a shot of black pepper",,,,True
2130,151,Sriracha Mayo,Add-ons & Condiments,Dips,100.0,PKR,"Blended with mayonnaise and mustard, seasoned with salt, sugar and vinegar oil.",,,,True
2131,151,Thai Sweet Chili,Add-ons & Condiments,Dips,100.0,PKR,"Features tomato puree, garlic powder, and aromatic spices for an authentic taste",,,,True
2132,151,Three Dips,Add-ons & Condiments,Dips,250.0,PKR,Any three dips of your choice,,,,True
2133,151,16-Inch Feast,Deals & Combos,Exclusive Deals,3000.0,PKR,"Enjoy 16"" Pizza with a flavour of your choice with 1.5 Liter drink",,,,True
2134,151,Better 2 Gether,Deals & Combos,Exclusive Deals,2500.0,PKR,Two Classic Medium pizza with 1.5 liter soft drink,,,,True
2135,151,Block Buster,Deals & Combos,Exclusive Deals,2000.0,PKR,Classic Large pizza with 1.5 litre soft drink,,,,True
2136,151,Classic Duo,Deals & Combos,Exclusive Deals,3600.0,PKR,Two Large Classic Pizzas and One Large Drink,,,,True
2137,151,Double Munch,Deals & Combos,Exclusive Deals,900.0,PKR,Two Small Pizzas,,,,True
2138,151,Good 2 Go,Deals & Combos,Exclusive Deals,1500.0,PKR,Classic Medium pizza with two 350 ml soft drink,,,,True
2139,151,Lit Box,Deals & Combos,Exclusive Deals,900.0,PKR,"Get a small pizza, 4 Chicken Poppers , 1Dip(your favorite) & a 350ml drink",,,,True
2140,151,Papadias Deal,Deals & Combos,Exclusive Deals,1200.0,PKR,Papadias with choice of drink & dip,,,,True
2141,151,Still Single,Deals & Combos,Exclusive Deals,700.0,PKR,Small Pizza and a Small Drink,,,,True
2142,151,HIT Deal,Deals & Combos,HIT Deals,650.0,PKR,Enjoy a small Pizza at an unbelievable discount exclusively on foodpanda,,,,True
2143,151,Chicken Poppers & Potato Wedges,Other,Kids Meal,650.0,PKR,4 Pieces Chicken Poppers + Potato Wedges (with a choice of dip),,,,True
2144,151,Kids 6'' Cheese Pizza,Other,Kids Meal,650.0,PKR,Cheese & pizza sauce base,,,,True
2145,151,BBQ Chicken Wings,Meat Mains,Oven Baked Chicken,650.0,PKR,"6 or 10 made-to-order, bone-in wings are oven-baked to a golden crisp and coated in BBQ sauce",6 Pieces: 650.0; 10 Pieces: 900.0,6.0,900.0,True
2146,151,Buffalo Chicken Wings,Meat Mains,Oven Baked Chicken,650.0,PKR,"6 or 10 made-to-order, bone-in wings are oven-baked to a golden crisp and coated in Hot Buffalo sauce",6 Pieces: 650.0; 10 Pieces: 900.0,6.0,900.0,True
2147,151,Chicken Poppers,Meat Mains,Oven Baked Chicken,500.0,PKR,"Crispy coated whole chicken breast chunks, served with a choice of dip",6 Pieces: 500.0; 10 Pieces: 700.0,6.0,700.0,True
2148,151,Plain Roasted Chicken Wings,Meat Mains,Oven Baked Chicken,650.0,PKR,"Six or ten of our made to order, bone in wings which are oven baked to a golden crisp with choice of dip",6 Pieces: 650.0; 10 Pieces: 900.0,6.0,900.0,True
2149,151,Potato Wedges,Meat Mains,Oven Baked Chicken,450.0,PKR,Baked to a Golden Crisp. Served with a Choice of Dip,,,,True
2150,151,Spicy Chicken Wings,Meat Mains,Oven Baked Chicken,650.0,PKR,Spicy Chicken Wings.,6 Pieces: 650.0; 10 Pieces: 900.0,6.0,900.0,True
2151,151,Tandoori Chicken Poppers,Meat Mains,Oven Baked Chicken,550.0,PKR,Crispy coated tandoori whole chicken breast chunks.,6 Pieces: 550.0; 10 Pieces: 750.0,6.0,750.0,True
2152,151,Chicken Shawarma,Pizza,Overloaded Pizza,2000.0,PKR,"Spicy Chicken with Cheese, Onion, Green Pepper, Tomato & Gherkins, finished with a signature Shawarma Sauce drizzle on top.",,,,True
2153,151,Chicken Supreme,Pizza,Overloaded Pizza,2000.0,PKR,"A loaded mix of Supreme Chicken, Chicken Tikka, Grilled Chicken & Sausage, topped with Cheese, Onion, and Green Pepper for the ultimate meaty bite.",,,,True
2154,151,Chicken BBQ Ranch,Desserts,Premium Flavours,750.0,PKR,"Grilled chicken, mushrooms, onions, bbq sauce drizzle on a ranch base",Small Pizza: 750.0; Medium Pizza: 1450.0; Small Pan: 750.0; Medium Pizza Authentic Thin Crust: 1450.0; Medium Pan: 1450.0; Medium Kabab Crust: 1750.0; Large Pan: 1950.0; Large Pizza: 1950.0; XL Pan: 3150.0; Large Authentic Thin Crust: 1950.0; Large Kabab Crust: 2350.0; XL Pizza: 3150.0,750.0,3150.0,True
2155,151,Chicken Club Ranch,Desserts,Premium Flavours,750.0,PKR,Chicken Club Ranch.,Small Original Crust: 750.0; Medium Original Crust: 1450.0; Small Pan: 750.0; XL Kabab Crust: 3750.0; Medium Pan: 1450.0; Large Kabab Crust: 2350.0; Large Pan: 1950.0; Medium Kabab Crust: 1750.0; XL Pan: 3150.0; Medium Authentic Thin Crust: 1450.0; Large Original Crust: 1950.0; XL Original Crust: 3150.0; Large Authentic Thin Crust: 1950.0,750.0,3750.0,True
2156,151,Chicken Supreme Ranch,Desserts,Premium Flavours,750.0,PKR,Chicken Supreme Ranch.,Small Original Crust: 750.0; Medium Original Crust: 1450.0; Small Pan: 750.0; Medium Authentic Thin Crust: 1450.0; Medium Pan: 1450.0; Medium Kabab Crust: 1750.0; Large Pan: 1950.0; Large Original Crust: 1949.0; XL Pan: 3150.0; Large Authentic Thin Crust: 1950.0; Large Kabab Crust: 2350.0; XL Original Crust: 3149.0; XL Kabab Crust: 3750.0,750.0,3750.0,True
2157,151,Creamy Mughlai,Desserts,Premium Flavours,750.0,PKR,"Mughlai chicken, onions, green peppers, Creamy white drizzle on hot Mughlai sauce base",Small Pizza Original Crust: 750.0; Medium Pizza Original Crust: 1450.0; Small Pan: 750.0; Medium Kabab Crust: 1750.0; Medium Pan: 1450.0; Medium Pizza Authentic Thin Crust: 1750.0; Large Pan: 1950.0; Large Pizza Original Crust: 1950.0; XL Pan: 3150.0; Large Authentic Thin Crust: 1950.0; Large Kabab Crust: 2350.0; XL Pizza: 3150.0,750.0,3150.0,True
2158,151,Fajita Chicken,Desserts,Premium Flavours,750.0,PKR,"Spicy chicken, jalapenos, green pepper, corn, onions, ranch drizzle on a pizza sauce base",Small Pizza: 750.0; Medium Pizza: 1450.0; Small Pan: 750.0; Medium Pizza Authentic Thin Crust: 1450.0; Medium Pan: 1450.0; Medium Kabab Crust: 1750.0; Large Pan: 1950.0; Large Pizza: 1950.0; XL Pan: 3150.0; Large Authentic Thin Crust: 1950.0; Large Kabab Crust: 2350.0; XL Pizza: 3150.0,750.0,3150.0,True
2159,151,Garden Special Ranch,Desserts,Premium Flavours,750.0,PKR,Garden Special Ranch.,Small Original Crust: 750.0; Medium Original Crust: 1450.0; Small Pan: 750.0; Medium Authentic Thin Crust: 1450.0; Medium Pan: 1450.0; Medium Kabab Crust: 1750.0; Large Pan: 1950.0; Large Authentic Thin Crust: 1950.0; XL Pan: 3150.0; Large Original Crust: 1950.0; Large Kabab Crust: 2350.0; XL Original Crust: 3150.0; XL Kabab Crust: 3750.0,750.0,3750.0,True
2160,151,Peri Peri Chicken,Desserts,Premium Flavours,750.0,PKR,"Spicy chicken, jalapenos, green peppers, onions on a pizza sauce base with peri peri sprinkle on top",Small Pizza: 750.0; Medium Pizza: 1450.0; Small Pan: 750.0; Medium Pizza Authentic Thin Crust: 1449.0; Medium Pan: 21450.0; Medium Kabab Crust: 1750.0; Large Pan: 1950.0; Large Pizza: 1950.0; XL Pan: 3150.0; Large Authentic Thin Crust: 1950.0; Large Kabab Crust: 2350.0; XL Pizza: 3150.0,750.0,21450.0,True
2161,151,7UP 1.5 LTR,Beverages,Quench Your Thirst,300.0,PKR,Flavored drink to make you happy,,,,True
