candidate_id,restaurant_id,restaurant_name,candidate_type,display_name,category,price,rating,area,embed_text
item_2206,152,Pizza Hut - DHA Phase 4,menu_item,Family Deal Medium,Deals & Combos,2999.0,4.9,DHA,Family Deal Medium . Deals & Combos . 2 Medium Pizza (Classics) - 4 Pcs Garlic Bread -  1 Large Drink . at Pizza Hut - DHA Phase 4 . in DHA
item_2207,152,Pizza Hut - DHA Phase 4,menu_item,Appetizer Platter,Deals & Combos,1499.0,4.9,DHA,"Appetizer Platter . Deals & Combos . 12 Pieces wedges, 6 pieces wings, 4 pieces spin rolls & dip sauce pf your choice . at Pizza Hut - DHA Phase 4 . in DHA"
item_2208,152,Pizza Hut - DHA Phase 4,menu_item,Chicken Supreme,Pizza,699.0,4.9,DHA,"Chicken Supreme . Pizza . The ultimate mix of juicy grilled chicken strips together with mushrooms, red onions, green peppers, olives and melting mozzarella cheese . at Pizza Hut - DHA Phase 4 . in DHA"
item_2209,152,Pizza Hut - DHA Phase 4,menu_item,Dynamite Chicken,Pizza,699.0,4.9,DHA,"Dynamite Chicken . Pizza . Zesty dynamite sauce at the bottom and top, Paired with Malai Boti chicken, chicken Tikka, Onions, Jalapenos and melted cheese. . at Pizza Hut - DHA Phase 4 . in DHA"
item_2210,152,Pizza Hut - DHA Phase 4,menu_item,Malai Boti,Pizza,699.0,4.9,DHA,"Malai Boti . Pizza . Pizza Huts Malai Boti Pizza features tender, marinated chicken malai boti, cooked to perfection and topped with a creamy sauce, onion, and melted mozzrella cheese. . at Pizza Hut - DHA Phase 4 . in DHA"
item_2211,152,Pizza Hut - DHA Phase 4,menu_item,Peri Peri,Pizza,699.0,4.9,DHA,"Peri Peri . Pizza . Peri peri sauce, mozzarella cheese, chicken chunks, onions, jalapenos & drizzle sauce . at Pizza Hut - DHA Phase 4 . in DHA"
item_2212,152,Pizza Hut - DHA Phase 4,menu_item,Spicy Chicken Ranch,Pizza,699.0,4.9,DHA,"Spicy Chicken Ranch . Pizza . Ranch sauce, mozzarella cheese, chicken chunks, jalapenos, tomatoes & drizzle sauce . at Pizza Hut - DHA Phase 4 . in DHA"
item_2213,153,Qaffa,menu_item,Cookies N Cream,Beverages,950.0,0.0,DHA,Cookies N Cream . Beverages . Blended style milk beverage with cookies and cream featuring a rich comforting flavor . at Qaffa . in DHA
item_2214,153,Qaffa,menu_item,Creamy Chocolate Chocolate Shake,Beverages,950.0,0.0,DHA,Creamy Chocolate Chocolate Shake . Beverages . Chilled blended cocoa beverage with a rich and comforting flavor. . at Qaffa . in DHA
item_2215,153,Qaffa,menu_item,Vanilla Shake,Beverages,950.0,0.0,DHA,Vanilla Shake . Beverages . Chilled blended milk beverage offering a rich and comforting vanilla flavor. . at Qaffa . in DHA
item_2216,153,Qaffa,menu_item,White Chocolate,Beverages,950.0,0.0,DHA,White Chocolate . Beverages . Chilled blended white chocolate beverage with a rich and comforting flavor. . at Qaffa . in DHA
item_2217,153,Qaffa,menu_item,Americano,Beverages,850.0,0.0,DHA,Americano . Beverages . Freshly brewed espresso coffee with a rich and aromatic flavor. . at Qaffa . in DHA
item_2218,153,Qaffa,menu_item,Cafe Latte,Beverages,850.0,0.0,DHA,Cafe Latte . Beverages . Brewed espresso with silky steamed milk for a rich and comforting flavor. . at Qaffa . in DHA
item_2219,153,Qaffa,menu_item,Cappuccino,Beverages,850.0,0.0,DHA,Cappuccino . Beverages . Italian style brewed espresso and frothed milk with a rich and comforting flavor. . at Qaffa . in DHA
item_2220,153,Qaffa,menu_item,Cortado,Beverages,850.0,0.0,DHA,Cortado . Beverages . Spanish style espresso and steamed milk with a rich and aromatic flavor . at Qaffa . in DHA
item_2221,153,Qaffa,menu_item,Flat White,Beverages,850.0,0.0,DHA,Flat White . Beverages . Australian style espresso and steamed milk with a silky texture and rich comforting flavor. . at Qaffa . in DHA
item_2222,153,Qaffa,menu_item,Cho Espresso,Beverages,595.0,0.0,DHA,Cho Espresso . Beverages . Freshly brewed coffee and chocolate beverage with a rich and comforting flavor. . at Qaffa . in DHA
item_2223,153,Qaffa,menu_item,Espresso Machiato,Beverages,595.0,0.0,DHA,Espresso Machiato . Beverages . Italian style brewed coffee with foamed milk featuring a rich and comforting flavor. . at Qaffa . in DHA
item_2224,153,Qaffa,menu_item,Extra Shot Coffee,Other,300.0,0.0,DHA,Extra Shot Coffee . Other . Freshly brewed espresso style coffee featuring a rich and aromatic flavor. . at Qaffa . in DHA
item_2225,153,Qaffa,menu_item,Ice Cream,Other,300.0,0.0,DHA,Ice Cream . Other . Frozen dairy cream dessert offering a comforting and mildly sweet flavor. . at Qaffa . in DHA
item_2226,153,Qaffa,menu_item,Whipped Cream,Other,300.0,0.0,DHA,Whipped Cream . Other . Chilled whipped dairy cream featuring a silky texture and mildly sweet flavor. . at Qaffa . in DHA
item_2227,153,Qaffa,menu_item,Mango Chiller,Other,950.0,0.0,DHA,Mango Chiller . Other . Chilled blended mango beverage with a refreshing and mildly sweet flavor. . at Qaffa . in DHA
item_2228,153,Qaffa,menu_item,Mint Lemonade,Other,950.0,0.0,DHA,Mint Lemonade . Other . Chilled blended lemon and mint beverage with a refreshing and tangy flavor. . at Qaffa . in DHA
item_2229,153,Qaffa,menu_item,Mix Berry Chiller,Other,950.0,0.0,DHA,Mix Berry Chiller . Other . Blended ice beverage featuring mixed berries with a refreshing and mildly sweet flavor. . at Qaffa . in DHA
item_2230,153,Qaffa,menu_item,Peach Chiller,Other,950.0,0.0,DHA,Peach Chiller . Other . Chilled blended peach beverage featuring a refreshing and mildly sweet flavor. . at Qaffa . in DHA
item_2231,153,Qaffa,menu_item,Strawberry Chiller,Other,950.0,0.0,DHA,Strawberry Chiller . Other . Chilled blended strawberry beverage offering a refreshing flavor. . at Qaffa . in DHA
item_2232,153,Qaffa,menu_item,Strawberry Lemonade,Other,950.0,0.0,DHA,Strawberry Lemonade . Other . Chilled squeezed strawberry and lemon drink with a refreshing and tangy flavor. . at Qaffa . in DHA
item_2233,153,Qaffa,menu_item,Creamy Chocolate,Other,950.0,0.0,DHA,Creamy Chocolate . Other . Warm brewed cocoa beverage with a rich and comforting flavor. . at Qaffa . in DHA
item_2234,153,Qaffa,menu_item,Vanilla Chocolate,Other,950.0,0.0,DHA,Vanilla Chocolate . Other . Warm whisked chocolate beverage with a comforting mildly sweet flavor. . at Qaffa . in DHA
item_2235,153,Qaffa,menu_item,White Hot Chocolate,Other,950.0,0.0,DHA,White Hot Chocolate . Other . Steamed white chocolate drink with a rich and comforting flavor. . at Qaffa . in DHA
item_2236,153,Qaffa,menu_item,Butternut,Other,950.0,0.0,DHA,Butternut . Other . Chilled blended butternut beverage with a rich and comforting flavor. . at Qaffa . in DHA
item_2237,153,Qaffa,menu_item,Caramel,Other,950.0,0.0,DHA,Caramel . Other . Chilled blended milk beverage featuring caramel with a rich and comforting flavor. . at Qaffa . in DHA
item_2238,153,Qaffa,menu_item,Hazelnut,Other,950.0,0.0,DHA,Hazelnut . Other . Blended hazelnut drink with a refreshing and mildly sweet flavor . at Qaffa . in DHA
item_2239,153,Qaffa,menu_item,Mocca Chiller,Other,950.0,0.0,DHA,Mocca Chiller . Other . Blended iced coffee drink with chocolate and a rich comforting flavor. . at Qaffa . in DHA
item_2240,153,Qaffa,menu_item,Vanilla,Other,950.0,0.0,DHA,Vanilla . Other . Chilled blended dairy beverage featuring vanilla with a rich and mildly sweet flavor. . at Qaffa . in DHA
item_2241,153,Qaffa,menu_item,White Mocca Ice Blended,Other,950.0,0.0,DHA,White Mocca Ice Blended . Other . Blended coffee beverage featuring rich and mildly sweet flavor. . at Qaffa . in DHA
item_2242,153,Qaffa,menu_item,Lime,Beverages,895.0,0.0,DHA,Lime . Beverages . Chilled brewed tea with fresh lime offering a refreshing and tangy flavor. . at Qaffa . in DHA
item_2243,153,Qaffa,menu_item,Peach,Beverages,895.0,0.0,DHA,Peach . Beverages . Chilled brewed beverage featuring peach with a refreshing mildly sweet flavor . at Qaffa . in DHA
item_2244,153,Qaffa,menu_item,Strawberry,Beverages,895.0,0.0,DHA,Strawberry . Beverages . Chilled brewed black tea with strawberry featuring a refreshing and mildly sweet flavor. . at Qaffa . in DHA
item_2245,153,Qaffa,menu_item,Pistachio Latte,Beverages,995.0,0.0,DHA,Pistachio Latte . Beverages . Chilled brewed espresso and milk featuring a rich and mildly sweet flavor. . at Qaffa . in DHA
item_2246,153,Qaffa,menu_item,Spanish Latte Ice Coffee,Beverages,995.0,0.0,DHA,Spanish Latte Ice Coffee . Beverages . Spanish style chilled espresso and sweetened milk with a rich and refreshing flavor. . at Qaffa . in DHA
item_2247,153,Qaffa,menu_item,Spanish Mocha,Beverages,995.0,0.0,DHA,Spanish Mocha . Beverages . Chilled espresso beverage with milk and chocolate offering a rich and comforting flavor. . at Qaffa . in DHA
item_2248,153,Qaffa,menu_item,Lime Italian Soda,Beverages,895.0,0.0,DHA,Lime Italian Soda . Beverages . Italian style chilled lime drink with a refreshing and tangy flavor. . at Qaffa . in DHA
item_2249,153,Qaffa,menu_item,Passionfruit,Beverages,895.0,0.0,DHA,Passionfruit . Beverages . Italian style passion fruit beverage offering a refreshing and tangy flavor. . at Qaffa . in DHA
item_2250,153,Qaffa,menu_item,Peach Italian Soda,Beverages,895.0,0.0,DHA,Peach Italian Soda . Beverages . Chilled carbonated peach beverage with a refreshing mildly sweet flavor. . at Qaffa . in DHA
item_2251,153,Qaffa,menu_item,Raspberry,Beverages,895.0,0.0,DHA,Raspberry . Beverages . Chilled carbonated raspberry drink with a refreshing and mildly sweet flavor. . at Qaffa . in DHA
item_2252,153,Qaffa,menu_item,Strawberry Italian Soda,Beverages,895.0,0.0,DHA,Strawberry Italian Soda . Beverages . Italian style carbonated beverage featuring strawberries with a refreshing flavor. . at Qaffa . in DHA
item_2253,153,Qaffa,menu_item,Butter Nut Latte,Other,950.0,0.0,DHA,Butter Nut Latte . Other . Brewed espresso milk beverage featuring rich comforting buttery and aromatic flavors . at Qaffa . in DHA
item_2254,153,Qaffa,menu_item,Caramel Latte,Other,950.0,0.0,DHA,Caramel Latte . Other . Brewed espresso beverage with milk and sweet caramel offering a rich comforting flavor. . at Qaffa . in DHA
item_2255,153,Qaffa,menu_item,Hazelnut Latte,Other,950.0,0.0,DHA,Hazelnut Latte . Other . Espresso style coffee with milk and hazelnut featuring a rich mildly sweet flavor . at Qaffa . in DHA
item_2256,153,Qaffa,menu_item,Mocca Latte,Other,950.0,0.0,DHA,Mocca Latte . Other . Brewed espresso beverage with milk and cocoa offering a rich comforting flavor . at Qaffa . in DHA
item_2257,153,Qaffa,menu_item,Spanish Latte,Other,950.0,0.0,DHA,Spanish Latte . Other . Brewed espresso and milk beverage with a rich and mildly sweet flavor. . at Qaffa . in DHA
item_2258,153,Qaffa,menu_item,Vanilla Latte,Other,950.0,0.0,DHA,Vanilla Latte . Other . Italian style brewed espresso and milk with a comforting mildly sweet flavor. . at Qaffa . in DHA
item_2259,153,Qaffa,menu_item,White Mocca,Other,950.0,0.0,DHA,White Mocca . Other . Italian style brewed coffee with white chocolate offering a rich and comforting flavor. . at Qaffa . in DHA
item_2260,153,Qaffa,menu_item,Banana,Beverages,995.0,0.0,DHA,Banana . Beverages . Blended banana beverage with a refreshing and mildly sweet flavor. . at Qaffa . in DHA
item_2261,153,Qaffa,menu_item,Mango,Beverages,995.0,0.0,DHA,Mango . Beverages . Chilled blended mango beverage with a refreshing and mildly sweet flavor. . at Qaffa . in DHA
item_2262,153,Qaffa,menu_item,Mixberry,Beverages,995.0,0.0,DHA,Mixberry . Beverages . Blended style mixed berries beverage with a refreshing and mildly sweet flavor. . at Qaffa . in DHA
item_2263,153,Qaffa,menu_item,English Tea,Beverages,550.0,0.0,DHA,English Tea . Beverages . British style brewed black tea leaves with a comforting and aromatic flavor. . at Qaffa . in DHA
item_2264,153,Qaffa,menu_item,Jasmine Green Tea,Beverages,550.0,0.0,DHA,Jasmine Green Tea . Beverages . Brewed jasmine green leaves with a refreshing and aromatic flavor. . at Qaffa . in DHA
item_2265,153,Qaffa,menu_item,Moroccan Mint Green Tea,Beverages,550.0,0.0,DHA,Moroccan Mint Green Tea . Beverages . Moroccan style steeped mint infusion with a refreshing and aromatic flavor. . at Qaffa . in DHA
item_2266,154,Rax Pizza Shawarma & Burgers,menu_item,Aquafina Water - 1 Litre,Beverages,100.0,4.6,DHA,Aquafina Water - 1 Litre . Beverages . Pure water for a perfect taste! Click to add refreshing water to your meal. . at Rax Pizza Shawarma & Burgers . in DHA
item_2267,154,Rax Pizza Shawarma & Burgers,menu_item,Next Cola - 1.5 Litre,Beverages,320.0,4.6,DHA,Next Cola - 1.5 Litre . Beverages . Make your food more delicious with cold drink . at Rax Pizza Shawarma & Burgers . in DHA
item_2268,154,Rax Pizza Shawarma & Burgers,menu_item,Next Cola - 345 ml,Beverages,100.0,4.6,DHA,Next Cola - 345 ml . Beverages . Make your food more delicious with cold drink . at Rax Pizza Shawarma & Burgers . in DHA
item_2269,154,Rax Pizza Shawarma & Burgers,menu_item,Next Cola- 500 ml,Beverages,160.0,4.6,DHA,Next Cola- 500 ml . Beverages . Make your food more delicious with cold drink . at Rax Pizza Shawarma & Burgers . in DHA
item_2270,154,Rax Pizza Shawarma & Burgers,menu_item,Rax miral Water - 500 ml,Beverages,60.0,4.6,DHA,Rax miral Water - 500 ml . Beverages . Pure water for a perfect taste! Click to add refreshing water to your meal. . at Rax Pizza Shawarma & Burgers . in DHA
item_2271,154,Rax Pizza Shawarma & Burgers,menu_item,Beef Burger,Burgers,348.0,4.6,DHA,"Beef Burger . Burgers . A beef burger is a classic sandwich featuring a seasoned, juicy beef patty served in a soft bun with fresh toppings like lettuce, tomato, cheese, and sauces for a hearty and flavorful bite. . at Rax Pizza Shawarma & Burgers . in DHA"
item_2272,154,Rax Pizza Shawarma & Burgers,menu_item,Beef Burger with Cheese,Burgers,384.0,4.6,DHA,"Beef Burger with Cheese . Burgers . Juicy Flame-Grilled Beef Burger
Sink your teeth into our signature 100% premium beef patty, flame-grilled to perfection for a smoky char and juicy tenderness. Layered with melted aged cheddar cheese, crispy applewood-smoked bacon, and caramelized onions, this burger is a flavor explosion. . at Rax Pizza Shawarma & Burgers . in DHA"
item_2273,154,Rax Pizza Shawarma & Burgers,menu_item,Chicken Burger,Burgers,240.0,4.6,DHA,Chicken Burger . Burgers . A delicious chicken burger made with a crispy or grilled chicken patty served in a soft bun with fresh lettuce juicy tomato slices and creamy mayonnaise often paired with cheese and flavorful sauces for a satisfying meal . at Rax Pizza Shawarma & Burgers . in DHA
item_2274,154,Rax Pizza Shawarma & Burgers,menu_item,Chicken Burger with Cheese,Burgers,276.0,4.6,DHA,Chicken Burger with Cheese . Burgers . A delicious chicken burger made with a crispy or grilled chicken patty served in a soft bun with fresh lettuce juicy tomato slices and creamy mayonnaise often paired with cheese and flavorful sauces for a satisfying m . at Rax Pizza Shawarma & Burgers . in DHA
item_2275,154,Rax Pizza Shawarma & Burgers,menu_item,Chicken Tikka Burger,Burgers,270.0,4.6,DHA,Chicken Tikka Burger . Burgers . Tikka burger is a flavorful fusion of juicy grilled or fried chicken tikka nestled in a soft bun layered with fresh lettuce onions tomatoes and a creamy tangy sauce bursting with aromatic spices it offers a perfect balance of smoky tenderness and zesty goodness making it a delicious and satisfying meal . at Rax Pizza Shawarma & Burgers . in DHA
item_2276,154,Rax Pizza Shawarma & Burgers,menu_item,Chicken Tikka Burger with Cheese,Burgers,306.0,4.6,DHA,Chicken Tikka Burger with Cheese . Burgers . Tikka burger is a flavorful fusion of juicy grilled or fried chicken tikka nestled in a soft bun layered with fresh lettuce onions tomatoes and a creamy tangy sauce bursting with aromatic spices it offers a perfect balance of smoky tenderness and zesty goodness making it a delicious and satisfying meal . at Rax Pizza Shawarma & Burgers . in DHA
item_2277,154,Rax Pizza Shawarma & Burgers,menu_item,Double Decker Burger,Burgers,450.0,4.6,DHA,Double Decker Burger . Burgers . A double-decker burger is a towering creation featuring two juicy zinger patties stacked between soft toasted buns layered with fresh crisp lettuce ripe tomato slices crunchy pickles melted cheese and a special savory sauce adding rich flavor every bite offers a perfect blend of textures and tastes making it a satisfying indulgence . at Rax Pizza Shawarma & Burgers . in DHA
item_2278,154,Rax Pizza Shawarma & Burgers,menu_item,Double Decker Burger with Cheese,Burgers,492.0,4.6,DHA,Double Decker Burger with Cheese . Burgers . A double-decker burger is a zinger pieces tacked between soft toasted buns layered with fresh crisp lettuce ripe tomato slices crunchy pickles melted cheese and a special savory sauce adding rich flavor every bite offers a perfect blend of textures and tastes making it a satisfying indulgence . at Rax Pizza Shawarma & Burgers . in DHA
item_2279,154,Rax Pizza Shawarma & Burgers,menu_item,Double Masti Burger,Burgers,558.0,4.6,DHA,Double Masti Burger . Burgers . Double masti burger is a delicious and satisfying treat featuring two juicy grilled patties layered with melted cheese crisp lettuce fresh tomatoes and creamy special sauce all stacked between soft toasted buns for a flavorful bite in every mouthful . at Rax Pizza Shawarma & Burgers . in DHA
item_2280,154,Rax Pizza Shawarma & Burgers,menu_item,Double Masti Burger with Cheese,Burgers,594.0,4.6,DHA,Double Masti Burger with Cheese . Burgers . Double masti burger with cheese is a delicious and satisfying treat featuring two juicy grilled patties layered with melted cheese crisp lettuce fresh tomatoes and creamy special sauce  and  cheese all stacked between soft toasted buns for a flavorful bite in every mouthful . at Rax Pizza Shawarma & Burgers . in DHA
item_2281,154,Rax Pizza Shawarma & Burgers,menu_item,Grilled Burger,Burgers,348.0,4.6,DHA,"Grilled Burger . Burgers . Juicy and flavorful burger made with a seasoned beef patty, grilled to perfection, and served in a soft bun with fresh toppings like lettuce, tomato, cheese, and sauces for a smoky and satisfying bite. . at Rax Pizza Shawarma & Burgers . in DHA"
item_2282,154,Rax Pizza Shawarma & Burgers,menu_item,Grilled Burger with Cheese,Burgers,384.0,4.6,DHA,"Grilled Burger with Cheese . Burgers . Juicy, flame-grilled chicken patty topped with melted cheese, served in a soft bun with fresh toppings like lettuce, tomato, and sauces for a rich, smoky, and satisfying flavor. . at Rax Pizza Shawarma & Burgers . in DHA"
item_2283,154,Rax Pizza Shawarma & Burgers,menu_item,Zinger Burger,Burgers,276.0,4.6,DHA,Zinger Burger . Burgers . A zinger burger is a crispy spicy chicken fillet coated in a crunchy batter served in a soft bun with fresh lettuce creamy mayo and sometimes cheese creating a deliciously flavorful and satisfying meal . at Rax Pizza Shawarma & Burgers . in DHA
item_2284,154,Rax Pizza Shawarma & Burgers,menu_item,Zinger Burger with Cheese,Burgers,318.0,4.6,DHA,Zinger Burger with Cheese . Burgers . A zinger burger is a crispy spicy chicken fillet coated in a crunchy batter served in a soft bun with fresh lettuce creamy mayo and sometimes cheese creating a deliciously flavorful and satisfying m . at Rax Pizza Shawarma & Burgers . in DHA
item_2285,154,Rax Pizza Shawarma & Burgers,menu_item,Chicken Jumboo Shawarma Deal,Deals & Combos,734.0,4.6,DHA,Chicken Jumboo Shawarma Deal . Deals & Combos . 1 chicken Jumboo shawarma with regular cold drink. . at Rax Pizza Shawarma & Burgers . in DHA
item_2286,154,Rax Pizza Shawarma & Burgers,menu_item,Zinger Burger Deal,Deals & Combos,734.0,4.6,DHA,Zinger Burger Deal . Deals & Combos . 1 zinger burger With 345ml regular cold drink . at Rax Pizza Shawarma & Burgers . in DHA
item_2287,154,Rax Pizza Shawarma & Burgers,menu_item,Family Deal 1,Deals & Combos,2160.0,4.6,DHA,Family Deal 1 . Deals & Combos . 6 Grilled burger &  Pepsi - 1.5 litre . at Rax Pizza Shawarma & Burgers . in DHA
item_2288,154,Rax Pizza Shawarma & Burgers,menu_item,Family Deal 10,Deals & Combos,2580.0,4.6,DHA,"Family Deal 10 . Deals & Combos . 4 Jumbo shawarma , 4 zinger burgers & Pepsi - 1.5 litre . at Rax Pizza Shawarma & Burgers . in DHA"
item_2289,154,Rax Pizza Shawarma & Burgers,menu_item,Family Deal 2,Deals & Combos,2352.0,4.6,DHA,Family Deal 2 . Deals & Combos . 6 Grilled jumbo shawarma & Pepsi - 1.5 litre . at Rax Pizza Shawarma & Burgers . in DHA
item_2290,154,Rax Pizza Shawarma & Burgers,menu_item,Family Deal 3,Deals & Combos,2352.0,4.6,DHA,Family Deal 3 . Deals & Combos . 6 Grilled paratha & Pepsi - 1.5 litre . at Rax Pizza Shawarma & Burgers . in DHA
item_2291,154,Rax Pizza Shawarma & Burgers,menu_item,Family Deal 4,Deals & Combos,2718.0,4.6,DHA,Family Deal 4 . Deals & Combos . 6 Grilled Sandwich & Pepsi - 1.5 litre . at Rax Pizza Shawarma & Burgers . in DHA
item_2292,154,Rax Pizza Shawarma & Burgers,menu_item,Family Deal 5,Deals & Combos,2178.0,4.6,DHA,Family Deal 5 . Deals & Combos . 6 Grilled jumbo shawarma & Pepsi - 1.5 litre . at Rax Pizza Shawarma & Burgers . in DHA
item_2293,154,Rax Pizza Shawarma & Burgers,menu_item,Family Deal 6,Deals & Combos,1686.0,4.6,DHA,Family Deal 6 . Deals & Combos . 6 Zinger burgers & Pepsi - 1.5 litre . at Rax Pizza Shawarma & Burgers . in DHA
item_2294,154,Rax Pizza Shawarma & Burgers,menu_item,Family Deal 7,Deals & Combos,2694.0,4.6,DHA,"Family Deal 7 . Deals & Combos . 5 Large shawarma, 3 zinger paratha roll & Pepsi - 1.5 litre . at Rax Pizza Shawarma & Burgers . in DHA"
item_2295,154,Rax Pizza Shawarma & Burgers,menu_item,Family Deal 8,Deals & Combos,2484.0,4.6,DHA,"Family Deal 8 . Deals & Combos . 5 Large shawarma, 3 Zinger burgers & Pepsi - 1.5 litre . at Rax Pizza Shawarma & Burgers . in DHA"
item_2296,154,Rax Pizza Shawarma & Burgers,menu_item,Family Deal 9,Deals & Combos,3120.0,4.6,DHA,Family Deal 9 . Deals & Combos . 10 Large shawarma &  Pepsi - 1.5 litre . at Rax Pizza Shawarma & Burgers . in DHA
item_2297,154,Rax Pizza Shawarma & Burgers,menu_item,Boneless Fried Chicken,Meat Mains,258.0,4.6,DHA,Boneless Fried Chicken . Meat Mains . A crispy golden-brown fried dish with a bold spicy flavor featuring tender juicy  coated in a crunchy seasoned batter bursting with heat and smoky undertones . at Rax Pizza Shawarma & Burgers . in DHA
item_2298,154,Rax Pizza Shawarma & Burgers,menu_item,Hot Shots,Meat Mains,288.0,4.6,DHA,Hot Shots . Meat Mains . A crispy golden-brown fried dish with a bold spicy flavor featuring tender juicy meaa crunchy seasoned batter bursting with heat and smoky undertones . at Rax Pizza Shawarma & Burgers . in DHA
item_2299,154,Rax Pizza Shawarma & Burgers,menu_item,Nuggets,Meat Mains,306.0,4.6,DHA,Nuggets . Meat Mains . 6 Pieces . at Rax Pizza Shawarma & Burgers . in DHA
item_2300,154,Rax Pizza Shawarma & Burgers,menu_item,Loaded Fries,Sides & Appetizers,672.0,4.6,DHA,"Loaded Fries . Sides & Appetizers . Crispy golden fries topped with melted cheese savory bacon bits  , chicken ,grill and creamy sauce and fresh herbs . at Rax Pizza Shawarma & Burgers . in DHA"
item_2301,154,Rax Pizza Shawarma & Burgers,menu_item,Masala Fries,Sides & Appetizers,180.0,4.6,DHA,Masala Fries . Sides & Appetizers . Fries with some special seasoning of spices . at Rax Pizza Shawarma & Burgers . in DHA
item_2302,154,Rax Pizza Shawarma & Burgers,menu_item,Mayo Fries,Sides & Appetizers,348.0,4.6,DHA,Mayo Fries . Sides & Appetizers . Fries with combo of mayo . at Rax Pizza Shawarma & Burgers . in DHA
item_2303,154,Rax Pizza Shawarma & Burgers,menu_item,Rax Family Fries,Sides & Appetizers,624.0,4.6,DHA,Rax Family Fries . Sides & Appetizers . Rax family fries more fries . at Rax Pizza Shawarma & Burgers . in DHA
item_2304,154,Rax Pizza Shawarma & Burgers,menu_item,Deal 1,Deals & Combos,720.0,4.6,DHA,"Deal 1 . Deals & Combos . Grilled sandwich, regular fries & next cola -  500 ml . at Rax Pizza Shawarma & Burgers . in DHA"
item_2305,154,Rax Pizza Shawarma & Burgers,menu_item,Deal 10,Deals & Combos,654.0,4.6,DHA,"Deal 10 . Deals & Combos . Zinger paratha roll, regular fries & next cola - 500 ml . at Rax Pizza Shawarma & Burgers . in DHA"
item_2306,154,Rax Pizza Shawarma & Burgers,menu_item,Deal 12,Deals & Combos,684.0,4.6,DHA,"Deal 12 . Deals & Combos . Double decker burger, regular fries & next cola - 500 ml . at Rax Pizza Shawarma & Burgers . in DHA"
item_2307,154,Rax Pizza Shawarma & Burgers,menu_item,Deal 2,Deals & Combos,624.0,4.6,DHA,"Deal 2 . Deals & Combos . Grilled burger, regular fries & next cola - 500 ml . at Rax Pizza Shawarma & Burgers . in DHA"
item_2308,154,Rax Pizza Shawarma & Burgers,menu_item,Deal 3,Deals & Combos,750.0,4.6,DHA,"Deal 3 . Deals & Combos . Grilled pizza burger, regular fries & next cola - 500 ml . at Rax Pizza Shawarma & Burgers . in DHA"
item_2309,154,Rax Pizza Shawarma & Burgers,menu_item,Deal 4,Deals & Combos,624.0,4.6,DHA,"Deal 4 . Deals & Combos . Beef burger, regular fries & next cola - 500 ml . at Rax Pizza Shawarma & Burgers . in DHA"
item_2310,154,Rax Pizza Shawarma & Burgers,menu_item,Deal 5,Deals & Combos,1206.0,4.6,DHA,"Deal 5 . Deals & Combos . Small pizza, jumbo shawarma, regular fries &  next cola - 500 ml . at Rax Pizza Shawarma & Burgers . in DHA"
item_2311,154,Rax Pizza Shawarma & Burgers,menu_item,Deal 6,Deals & Combos,546.0,4.6,DHA,"Deal 6 . Deals & Combos . Zinger burger, regular fries & next cola - 500 ml . at Rax Pizza Shawarma & Burgers . in DHA"
item_2312,154,Rax Pizza Shawarma & Burgers,menu_item,Deal 7,Deals & Combos,498.0,4.6,DHA,"Deal 7 . Deals & Combos . Chicken burger, regular fries & next cola - 500 ml . at Rax Pizza Shawarma & Burgers . in DHA"
item_2313,154,Rax Pizza Shawarma & Burgers,menu_item,Deal 8,Deals & Combos,864.0,4.6,DHA,"Deal 8 . Deals & Combos . 2 Zinger burgers, large fries & next cola - 500 ml . at Rax Pizza Shawarma & Burgers . in DHA"
item_2314,154,Rax Pizza Shawarma & Burgers,menu_item,Deal 9,Deals & Combos,834.0,4.6,DHA,"Deal 9 . Deals & Combos . Double masti burger, regular fries & next cola - 500 ml . at Rax Pizza Shawarma & Burgers . in DHA"
item_2315,154,Rax Pizza Shawarma & Burgers,menu_item,Beef Paratha Roll,Shawarma & Wraps,384.0,4.6,DHA,Beef Paratha Roll . Shawarma & Wraps . A beef paratha roll is a delicious street food dish featuring tender and flavorful beef wrapped in a crispy yet soft paratha The beef is marinated with aromatic spices cooked . at Rax Pizza Shawarma & Burgers . in DHA
item_2316,154,Rax Pizza Shawarma & Burgers,menu_item,Beef Paratha Roll with Cheese,Shawarma & Wraps,420.0,4.6,DHA,Beef Paratha Roll with Cheese . Shawarma & Wraps . A beef paratha roll  with cheese is a delicious street food dish featuring tender and flavorful beef wrapped in a crispy yet soft paratha The beef is marinated with aromatic spices cooked . at Rax Pizza Shawarma & Burgers . in DHA
item_2317,154,Rax Pizza Shawarma & Burgers,menu_item,Chicken Paratha Roll,Shawarma & Wraps,354.0,4.6,DHA,Chicken Paratha Roll . Shawarma & Wraps . A chicken paratha roll is a delicious street food made with tender spiced chicken wrapped in a soft flaky paratha the chicken is cooked with aromatic spices and herbs giving it a rich flavor the paratha is golden brown and slightly crispy on the outside inside the roll is filled with juicy chicken fresh onions tangy sauces and sometimes yogurt or chutney for extra taste it is a satisfying and flavorful meal perfect for a quick snack or lunch . at Rax Pizza Shawarma & Burgers . in DHA
